dex,pokemon_id,pokemon,base_attack,base_defense,base_stamina,types,fast_moves,charged_moves,elite_moves,legacy_moves,buddy_distance,third_move_cost,released,family_id,evolutions,parent,tags
33,nidorino_shadow,Nidorino (Shadow),137,111,156,"['poison', 'none']","['POISON_JAB', 'POISON_STING']","['DIG', 'HORN_ATTACK', 'SLUDGE_BOMB', 'ICE_BEAM', 'FRUSTRATION']",nan,nan,3.0,50000,True,FAMILY_NIDORAN_MALE,['nidoking_shadow'],nidoran_male_shadow,['shadow']
34,nidoking,Nidoking,204,156,191,"['poison', 'ground']","['FURY_CUTTER', 'IRON_TAIL', 'POISON_JAB', 'DOUBLE_KICK']","['EARTHQUAKE', 'MEGAHORN', 'SLUDGE_WAVE', 'EARTH_POWER', 'SAND_TOMB', 'RETURN']",['FURY_CUTTER'],nan,3.0,50000,True,FAMILY_NIDORAN_MALE,nan,nidorino,['shadoweligible']
34,nidoking_shadow,Nidoking (Shadow),204,156,191,"['poison', 'ground']","['FURY_CUTTER', 'IRON_TAIL', 'POISON_JAB', 'DOUBLE_KICK']","['EARTHQUAKE', 'MEGAHORN', 'SLUDGE_WAVE', 'EARTH_POWER', 'SAND_TOMB', 'FRUSTRATION']",['FURY_CUTTER'],nan,3.0,50000,True,FAMILY_NIDORAN_MALE,nan,nidorino_shadow,['shadow']
35,clefairy,Clefairy,107,108,172,"['fairy', 'none']","['POUND', 'ZEN_HEADBUTT']","['BODY_SLAM', 'DISARMING_VOICE', 'MOONBLAST', 'SWIFT']",nan,nan,1.0,10000,True,FAMILY_CLEFAIRY,['clefable'],cleffa,nan
36,clefable,Clefable,178,162,216,"['fairy', 'none']","['CHARGE_BEAM', 'POUND', 'ZEN_HEADBUTT', 'CHARM', 'FAIRY_WIND']","['DAZZLING_GLEAM', 'METEOR_MASH', 'MOONBLAST', 'PSYCHIC', 'SWIFT', 'DRAINING_KISS']",['POUND'],nan,1.0,10000,True,FAMILY_CLEFAIRY,nan,clefairy,nan
37,vulpix,Vulpix,96,109,116,"['fire', 'none']","['EMBER', 'QUICK_ATTACK']","['BODY_SLAM', 'FLAME_CHARGE', 'FLAMETHROWER', 'WEATHER_BALL_FIRE', 'RETURN']",nan,nan,3.0,50000,True,FAMILY_VULPIX,['ninetales'],,['shadoweligible']
37,vulpix_alolan,Vulpix (Alolan),96,109,116,"['ice', 'none']","['POWDER_SNOW', 'ZEN_HEADBUTT']","['BLIZZARD', 'DARK_PULSE', 'ICE_BEAM', 'WEATHER_BALL_ICE', 'RETURN']",nan,nan,3.0,50000,True,FAMILY_VULPIX,['ninetales_alolan'],,"['alolan', 'shadoweligible']"
37,vulpix_alolan_shadow,Vulpix (Alolan) (Shadow),96,109,116,"['ice', 'none']","['POWDER_SNOW', 'ZEN_HEADBUTT']","['BLIZZARD', 'DARK_PULSE', 'ICE_BEAM', 'WEATHER_BALL_ICE', 'FRUSTRATION']",nan,nan,3.0,50000,True,FAMILY_VULPIX,['ninetales_alolan_shadow'],,"['alolan', 'shadow']"
37,vulpix_shadow,Vulpix (Shadow),96,109,116,"['fire', 'none']","['EMBER', 'QUICK_ATTACK']","['BODY_SLAM', 'FLAME_CHARGE', 'FLAMETHROWER', 'WEATHER_BALL_FIRE', 'FRUSTRATION']",nan,nan,3.0,50000,True,FAMILY_VULPIX,['ninetales_shadow'],,['shadow']
38,ninetales,Ninetales,169,190,177,"['fire', 'none']","['EMBER', 'FEINT_ATTACK', 'FIRE_SPIN']","['FIRE_BLAST', 'FLAMETHROWER', 'HEAT_WAVE', 'OVERHEAT', 'PSYSHOCK', 'SOLAR_BEAM', 'WEATHER_BALL_FIRE', 'SCORCHING_SANDS', 'RETURN']","['EMBER', 'FIRE_BLAST', 'FLAMETHROWER']",nan,3.0,50000,True,FAMILY_VULPIX,nan,vulpix,['shadoweligible']
38,ninetales_alolan,Ninetales (Alolan),170,193,177,"['ice', 'fairy']","['FEINT_ATTACK', 'POWDER_SNOW', 'CHARM']","['BLIZZARD', 'DAZZLING_GLEAM', 'ICE_BEAM', 'PSYSHOCK', 'WEATHER_BALL_ICE', 'RETURN']",nan,nan,3.0,50000,True,FAMILY_VULPIX,nan,vulpix_alolan,"['alolan', 'shadoweligible']"
38,ninetales_alolan_shadow,Ninetales (Alolan) (Shadow),170,193,177,"['ice', 'fairy']","['FEINT_ATTACK', 'POWDER_SNOW', 'CHARM']","['BLIZZARD', 'DAZZLING_GLEAM', 'ICE_BEAM', 'PSYSHOCK', 'WEATHER_BALL_ICE', 'FRUSTRATION']",nan,nan,3.0,50000,True,FAMILY_VULPIX,nan,vulpix_alolan_shadow,"['alolan', 'shadow']"
38,ninetales_shadow,Ninetales (Shadow),169,190,177,"['fire', 'none']","['EMBER', 'FEINT_ATTACK', 'FIRE_SPIN']","['FIRE_BLAST', 'FLAMETHROWER', 'HEAT_WAVE', 'OVERHEAT', 'PSYSHOCK', 'SOLAR_BEAM', 'WEATHER_BALL_FIRE', 'SCORCHING_SANDS', 'FRUSTRATION']","['EMBER', 'FIRE_BLAST', 'FLAMETHROWER']",nan,3.0,50000,True,FAMILY_VULPIX,nan,vulpix_shadow,['shadow']
39,jigglypuff,Jigglypuff,80,41,251,"['normal', 'fairy']","['FEINT_ATTACK', 'POUND']","['BODY_SLAM', 'DAZZLING_GLEAM', 'DISARMING_VOICE', 'GYRO_BALL', 'PLAY_ROUGH', 'SWIFT']","['PLAY_ROUGH', 'BODY_SLAM']",nan,1.0,10000,True,FAMILY_JIGGLYPUFF,['wigglytuff'],igglybuff,nan
40,wigglytuff,Wigglytuff,156,90,295,"['normal', 'fairy']","['FEINT_ATTACK', 'POUND', 'CHARM']","['DAZZLING_GLEAM', 'HYPER_BEAM', 'ICE_BEAM', 'PLAY_ROUGH', 'DISARMING_VOICE', 'ICY_WIND', 'SWIFT']",nan,nan,1.0,10000,True,FAMILY_JIGGLYPUFF,nan,jigglypuff,nan
41,zubat,Zubat,83,73,120,"['poison', 'flying']","['BITE', 'QUICK_ATTACK']","['AIR_CUTTER', 'POISON_FANG', 'SLUDGE_BOMB', 'SWIFT', 'RETURN']",['SLUDGE_BOMB'],nan,1.0,10000,True,FAMILY_ZUBAT,['golbat'],,['shadoweligible']
41,zubat_shadow,Zubat (Shadow),83,73,120,"['poison', 'flying']","['BITE', 'QUICK_ATTACK']","['AIR_CUTTER', 'POISON_FANG', 'SLUDGE_BOMB', 'SWIFT', 'FRUSTRATION']",['SLUDGE_BOMB'],nan,1.0,10000,True,FAMILY_ZUBAT,['golbat_shadow'],,['shadow']
42,golbat,Golbat,161,150,181,"['poison', 'flying']","['BITE', 'WING_ATTACK']","['AIR_CUTTER', 'OMINOUS_WIND', 'POISON_FANG', 'SHADOW_BALL', 'RETURN']",['OMINOUS_WIND'],nan,1.0,10000,True,FAMILY_ZUBAT,['crobat'],zubat,['shadoweligible']
42,golbat_shadow,Golbat (Shadow),161,150,181,"['poison', 'flying']","['BITE', 'WING_ATTACK']","['AIR_CUTTER', 'OMINOUS_WIND', 'POISON_FANG', 'SHADOW_BALL', 'FRUSTRATION']",['OMINOUS_WIND'],nan,1.0,10000,True,FAMILY_ZUBAT,['crobat_shadow'],zubat_shadow,['shadow']
43,oddish,Oddish,131,112,128,"['grass', 'poison']","['ACID', 'RAZOR_LEAF']","['MOONBLAST', 'SEED_BOMB', 'SLUDGE_BOMB', 'RETURN']",nan,nan,3.0,50000,True,FAMILY_ODDISH,['gloom'],,['shadoweligible']
43,oddish_shadow,Oddish (Shadow),131,112,128,"['grass', 'poison']","['ACID', 'RAZOR_LEAF']","['MOONBLAST', 'SEED_BOMB', 'SLUDGE_BOMB', 'FRUSTRATION']",nan,nan,3.0,50000,True,FAMILY_ODDISH,['gloom_shadow'],,['shadow']
44,gloom,Gloom,153,136,155,"['grass', 'poison']","['ACID', 'RAZOR_LEAF']","['MOONBLAST', 'PETAL_BLIZZARD', 'SLUDGE_BOMB', 'RETURN']",nan,nan,3.0,50000,True,FAMILY_ODDISH,"['vileplume', 'bellossom']",oddish,['shadoweligible']
44,gloom_shadow,Gloom (Shadow),153,136,155,"['grass', 'poison']","['ACID', 'RAZOR_LEAF']","['MOONBLAST', 'PETAL_BLIZZARD', 'SLUDGE_BOMB', 'FRUSTRATION']",nan,nan,3.0,50000,True,FAMILY_ODDISH,"['vileplume_shadow', 'bellossom_shadow']",oddish_shadow,['shadow']
45,vileplume,Vileplume,202,167,181,"['grass', 'poison']","['ACID', 'RAZOR_LEAF']","['MOONBLAST', 'PETAL_BLIZZARD', 'SOLAR_BEAM', 'SLUDGE_BOMB', 'RETURN']",nan,nan,3.0,50000,True,FAMILY_ODDISH,nan,gloom,['shadoweligible']
45,vileplume_shadow,Vileplume (Shadow),202,167,181,"['grass', 'poison']","['ACID', 'RAZOR_LEAF']","['MOONBLAST', 'PETAL_BLIZZARD', 'SOLAR_BEAM', 'SLUDGE_BOMB', 'FRUSTRATION']",nan,nan,3.0,50000,True,FAMILY_ODDISH,nan,gloom_shadow,['shadow']
46,paras,Paras,121,99,111,"['bug', 'grass']","['BUG_BITE', 'SCRATCH']","['CROSS_POISON', 'SEED_BOMB', 'X_SCISSOR']",nan,nan,3.0,50000,True,FAMILY_PARAS,['parasect'],,nan
47,parasect,Parasect,165,146,155,"['bug', 'grass']","['BUG_BITE', 'FURY_CUTTER', 'STRUGGLE_BUG']","['CROSS_POISON', 'SOLAR_BEAM', 'X_SCISSOR']",['BUG_BITE'],nan,3.0,50000,True,FAMILY_PARAS,nan,paras,nan
48,venonat,Venonat,100,100,155,"['bug', 'poison']","['BUG_BITE', 'CONFUSION']","['POISON_FANG', 'PSYBEAM', 'SIGNAL_BEAM', 'RETURN']",nan,nan,3.0,50000,True,FAMILY_VENONAT,['venomoth'],,['shadoweligible']
48,venonat_shadow,Venonat (Shadow),100,100,155,"['bug', 'poison']","['BUG_BITE', 'CONFUSION']","['POISON_FANG', 'PSYBEAM', 'SIGNAL_BEAM', 'FRUSTRATION']",nan,nan,3.0,50000,True,FAMILY_VENONAT,['venomoth_shadow'],,['shadow']
49,venomoth,Venomoth,179,143,172,"['bug', 'poison']","['BUG_BITE', 'CONFUSION', 'INFESTATION']","['BUG_BUZZ', 'POISON_FANG', 'PSYCHIC', 'SILVER_WIND', 'RETURN']",['BUG_BITE'],nan,3.0,50000,True,FAMILY_VENONAT,nan,venonat,['shadoweligible']
49,venomoth_shadow,Venomoth (Shadow),179,143,172,"['bug', 'poison']","['BUG_BITE', 'CONFUSION', 'INFESTATION']","['BUG_BUZZ', 'POISON_FANG', 'PSYCHIC', 'SILVER_WIND', 'FRUSTRATION']",['BUG_BITE'],nan,3.0,50000,True,FAMILY_VENONAT,nan,venonat_shadow,['shadow']
50,diglett,Diglett,109,78,67,"['ground', 'none']","['MUD_SHOT', 'MUD_SLAP', 'SCRATCH']","['DIG', 'MUD_BOMB', 'ROCK_TOMB', 'RETURN']",nan,nan,3.0,50000,True,FAMILY_DIGLETT,['dugtrio'],,['shadoweligible']
50,diglett_alolan,Diglett (Alolan),108,81,67,"['ground', 'steel']","['METAL_CLAW', 'MUD_SLAP', 'SAND_ATTACK']","['DIG', 'MUD_BOMB', 'ROCK_TOMB', 'RETURN']",nan,nan,3.0,50000,True,FAMILY_DIGLETT,['dugtrio_alolan'],,"['alolan', 'shadoweligible']"
50,diglett_alolan_shadow,Diglett (Alolan) (Shadow),108,81,67,"['ground', 'steel']","['METAL_CLAW', 'MUD_SLAP', 'SAND_ATTACK']","['DIG', 'MUD_BOMB', 'ROCK_TOMB', 'FRUSTRATION']",nan,nan,3.0,50000,True,FAMILY_DIGLETT,['dugtrio_alolan_shadow'],,"['alolan', 'shadow']"
50,diglett_shadow,Diglett (Shadow),109,78,67,"['ground', 'none']","['MUD_SHOT', 'MUD_SLAP', 'SCRATCH']","['DIG', 'MUD_BOMB', 'ROCK_TOMB', 'FRUSTRATION']",nan,nan,3.0,50000,True,FAMILY_DIGLETT,['dugtrio_shadow'],,['shadow']
51,dugtrio,Dugtrio,167,136,111,"['ground', 'none']","['MUD_SHOT', 'MUD_SLAP', 'SUCKER_PUNCH']","['EARTHQUAKE', 'MUD_BOMB', 'STONE_EDGE', 'RETURN']",nan,nan,3.0,50000,True,FAMILY_DIGLETT,nan,diglett,['shadoweligible']
51,dugtrio_alolan,Dugtrio (Alolan),201,142,111,"['ground', 'steel']","['METAL_CLAW', 'MUD_SLAP', 'SAND_ATTACK']","['EARTHQUAKE', 'IRON_HEAD', 'MUD_BOMB', 'RETURN']",nan,nan,3.0,50000,True,FAMILY_DIGLETT,nan,diglett_alolan,"['alolan', 'shadoweligible']"
51,dugtrio_alolan_shadow,Dugtrio (Alolan) (Shadow),201,142,111,"['ground', 'steel']","['METAL_CLAW', 'MUD_SLAP', 'SAND_ATTACK']","['EARTHQUAKE', 'IRON_HEAD', 'MUD_BOMB', 'FRUSTRATION']",nan,nan,3.0,50000,True,FAMILY_DIGLETT,nan,diglett_alolan_shadow,"['alolan', 'shadow']"
51,dugtrio_shadow,Dugtrio (Shadow),167,136,111,"['ground', 'none']","['MUD_SHOT', 'MUD_SLAP', 'SUCKER_PUNCH']","['EARTHQUAKE', 'MUD_BOMB', 'STONE_EDGE', 'FRUSTRATION']",nan,nan,3.0,50000,True,FAMILY_DIGLETT,nan,diglett_shadow,['shadow']
52,meowth,Meowth,92,78,120,"['normal', 'none']","['BITE', 'SCRATCH']","['BODY_SLAM', 'DARK_PULSE', 'FOUL_PLAY', 'NIGHT_SLASH', 'RETURN']",['BODY_SLAM'],nan,3.0,50000,True,FAMILY_MEOWTH,['persian'],,['shadoweligible']
52,meowth_alolan,Meowth (Alolan),99,78,120,"['dark', 'none']","['BITE', 'SCRATCH']","['DARK_PULSE', 'FOUL_PLAY', 'NIGHT_SLASH', 'TRAILBLAZE']",nan,nan,3.0,50000,True,FAMILY_MEOWTH,['persian_alolan'],,['alolan']
52,meowth_galarian,Meowth (Galarian),115,92,137,"['steel', 'none']","['SCRATCH', 'METAL_CLAW']","['NIGHT_SLASH', 'GYRO_BALL', 'DIG', 'TRAILBLAZE']",nan,nan,3.0,50000,True,FAMILY_MEOWTH,['perrserker'],,['galarian']
52,meowth_shadow,Meowth (Shadow),92,78,120,"['normal', 'none']","['BITE', 'SCRATCH']","['BODY_SLAM', 'DARK_PULSE', 'FOUL_PLAY', 'NIGHT_SLASH', 'FRUSTRATION']",['BODY_SLAM'],nan,3.0,50000,True,FAMILY_MEOWTH,['persian_shadow'],,['shadow']
53,persian,Persian,150,136,163,"['normal', 'none']","['FEINT_ATTACK', 'SCRATCH']","['FOUL_PLAY', 'NIGHT_SLASH', 'PLAY_ROUGH', 'POWER_GEM', 'PAYBACK', 'RETURN']",['NIGHT_SLASH'],nan,3.0,50000,True,FAMILY_MEOWTH,nan,meowth,['shadoweligible']
53,persian_alolan,Persian (Alolan),158,136,163,"['dark', 'none']","['FEINT_ATTACK', 'SCRATCH']","['DARK_PULSE', 'FOUL_PLAY', 'PLAY_ROUGH', 'PAYBACK', 'TRAILBLAZE']",nan,nan,3.0,50000,True,FAMILY_MEOWTH,nan,meowth_alolan,['alolan']
53,persian_shadow,Persian (Shadow),150,136,163,"['normal', 'none']","['FEINT_ATTACK', 'SCRATCH']","['FOUL_PLAY', 'NIGHT_SLASH', 'PLAY_ROUGH', 'POWER_GEM', 'PAYBACK', 'FRUSTRATION']",['NIGHT_SLASH'],nan,3.0,50000,True,FAMILY_MEOWTH,nan,meowth_shadow,['shadow']
54,psyduck,Psyduck,122,95,137,"['water', 'none']","['WATER_GUN', 'ZEN_HEADBUTT']","['AQUA_TAIL', 'CROSS_CHOP', 'PSYBEAM', 'RETURN']",nan,nan,3.0,50000,True,FAMILY_PSYDUCK,['golduck'],,['shadoweligible']
54,psyduck_shadow,Psyduck (Shadow),122,95,137,"['water', 'none']","['WATER_GUN', 'ZEN_HEADBUTT']","['AQUA_TAIL', 'CROSS_CHOP', 'PSYBEAM', 'FRUSTRATION']",nan,nan,3.0,50000,True,FAMILY_PSYDUCK,['golduck_shadow'],,['shadow']
55,golduck,Golduck,191,162,190,"['water', 'none']","['CONFUSION', 'WATER_GUN']","['HYDRO_PUMP', 'ICE_BEAM', 'PSYCHIC', 'BUBBLE_BEAM', 'SYNCHRONOISE', 'CROSS_CHOP', 'LIQUIDATION', 'RETURN']",nan,nan,3.0,50000,True,FAMILY_PSYDUCK,nan,psyduck,['shadoweligible']
55,golduck_shadow,Golduck (Shadow),191,162,190,"['water', 'none']","['CONFUSION', 'WATER_GUN']","['HYDRO_PUMP', 'ICE_BEAM', 'PSYCHIC', 'BUBBLE_BEAM', 'SYNCHRONOISE', 'CROSS_CHOP', 'LIQUIDATION', 'FRUSTRATION']",nan,nan,3.0,50000,True,FAMILY_PSYDUCK,nan,psyduck_shadow,['shadow']
56,mankey,Mankey,148,82,120,"['fighting', 'none']","['KARATE_CHOP', 'SCRATCH']","['BRICK_BREAK', 'CROSS_CHOP', 'LOW_SWEEP', 'RETURN']",nan,nan,3.0,50000,True,FAMILY_MANKEY,['primeape'],,"['include1500', 'shadoweligible']"
56,mankey_shadow,Mankey (Shadow),148,82,120,"['fighting', 'none']","['KARATE_CHOP', 'SCRATCH']","['BRICK_BREAK', 'CROSS_CHOP', 'LOW_SWEEP', 'FRUSTRATION']",nan,nan,3.0,50000,True,FAMILY_MANKEY,['primeape_shadow'],,"['include1500', 'shadow']"
57,primeape,Primeape,207,138,163,"['fighting', 'none']","['COUNTER', 'KARATE_CHOP', 'LOW_KICK']","['CLOSE_COMBAT', 'CROSS_CHOP', 'LOW_SWEEP', 'NIGHT_SLASH', 'ICE_PUNCH', 'RAGE_FIST', 'RETURN']","['KARATE_CHOP', 'CROSS_CHOP', 'RAGE_FIST']",nan,3.0,50000,True,FAMILY_MANKEY,['annihilape'],mankey,['shadoweligible']
57,primeape_shadow,Primeape (Shadow),207,138,163,"['fighting', 'none']","['COUNTER', 'KARATE_CHOP', 'LOW_KICK']","['CLOSE_COMBAT', 'CROSS_CHOP', 'LOW_SWEEP', 'NIGHT_SLASH', 'ICE_PUNCH', 'RAGE_FIST', 'FRUSTRATION']","['KARATE_CHOP', 'CROSS_CHOP', 'RAGE_FIST']",nan,3.0,50000,True,FAMILY_MANKEY,['annihilape_shadow'],mankey_shadow,['shadow']
58,growlithe,Growlithe,136,93,146,"['fire', 'none']","['BITE', 'EMBER']","['BODY_SLAM', 'FLAME_WHEEL', 'FLAMETHROWER', 'RETURN']",nan,nan,3.0,50000,True,FAMILY_GROWLITHE,['arcanine'],,['shadoweligible']
58,growlithe_hisuian,Growlithe (Hisuian),142,92,155,"['fire', 'rock']","['BITE', 'EMBER']","['ROCK_SLIDE', 'CRUNCH', 'FLAMETHROWER']",nan,nan,3.0,50000,True,FAMILY_GROWLITHE,['arcanine_hisuian'],,['hisuian']
58,growlithe_shadow,Growlithe (Shadow),136,93,146,"['fire', 'none']","['BITE', 'EMBER']","['BODY_SLAM', 'FLAME_WHEEL', 'FLAMETHROWER', 'FRUSTRATION']",nan,nan,3.0,50000,True,FAMILY_GROWLITHE,['arcanine_shadow'],,['shadow']
59,arcanine,Arcanine,227,166,207,"['fire', 'none']","['BITE', 'FIRE_FANG', 'SNARL', 'THUNDER_FANG']","['BULLDOZE', 'CRUNCH', 'FIRE_BLAST', 'FLAMETHROWER', 'WILD_CHARGE', 'PSYCHIC_FANGS', 'SCORCHING_SANDS', 'RETURN']","['BITE', 'BULLDOZE']",nan,3.0,50000,True,FAMILY_GROWLITHE,nan,growlithe,['shadoweligible']
59,arcanine_hisuian,Arcanine (Hisuian),232,165,216,"['fire', 'rock']","['FIRE_FANG', 'SNARL', 'ROCK_SMASH']","['ROCK_SLIDE', 'WILD_CHARGE', 'CRUNCH', 'FLAMETHROWER']",nan,nan,3.0,50000,True,FAMILY_GROWLITHE,nan,growlithe_hisuian,['hisuian']
59,arcanine_shadow,Arcanine (Shadow),227,166,207,"['fire', 'none']","['BITE', 'FIRE_FANG', 'SNARL', 'THUNDER_FANG']","['BULLDOZE', 'CRUNCH', 'FIRE_BLAST', 'FLAMETHROWER', 'WILD_CHARGE', 'PSYCHIC_FANGS', 'SCORCHING_SANDS', 'FRUSTRATION']","['BITE', 'BULLDOZE']",nan,3.0,50000,True,FAMILY_GROWLITHE,nan,growlithe_shadow,['shadow']
60,poliwag,Poliwag,101,82,120,"['water', 'none']","['BUBBLE', 'MUD_SHOT']","['BODY_SLAM', 'BUBBLE_BEAM', 'MUD_BOMB', 'RETURN']",nan,nan,3.0,50000,True,FAMILY_POLIWAG,['poliwhirl'],,['shadoweligible']
60,poliwag_shadow,Poliwag (Shadow),101,82,120,"['water', 'none']","['BUBBLE', 'MUD_SHOT']","['BODY_SLAM', 'BUBBLE_BEAM', 'MUD_BOMB', 'FRUSTRATION']",nan,nan,3.0,50000,True,FAMILY_POLIWAG,['poliwhirl_shadow'],,['shadow']
61,poliwhirl,Poliwhirl,130,123,163,"['water', 'none']","['BUBBLE', 'MUD_SHOT']","['BUBBLE_BEAM', 'MUD_BOMB', 'SCALD', 'WATER_PULSE', 'RETURN']",['SCALD'],nan,3.0,50000,True,FAMILY_POLIWAG,"['poliwrath', 'politoed']",poliwag,['shadoweligible']
61,poliwhirl_shadow,Poliwhirl (Shadow),130,123,163,"['water', 'none']","['BUBBLE', 'MUD_SHOT']","['BUBBLE_BEAM', 'MUD_BOMB', 'SCALD', 'WATER_PULSE', 'FRUSTRATION']",['SCALD'],nan,3.0,50000,True,FAMILY_POLIWAG,"['poliwrath_shadow', 'politoed_shadow']",poliwag_shadow,['shadow']
62,poliwrath,Poliwrath,182,184,207,"['water', 'fighting']","['BUBBLE', 'MUD_SHOT', 'ROCK_SMASH', 'COUNTER']","['DYNAMIC_PUNCH', 'HYDRO_PUMP', 'ICE_PUNCH', 'SUBMISSION', 'POWER_UP_PUNCH', 'SCALD', 'ICY_WIND', 'RETURN']","['SUBMISSION', 'COUNTER']",nan,3.0,50000,True,FAMILY_POLIWAG,nan,poliwhirl,['shadoweligible']
62,poliwrath_shadow,Poliwrath (Shadow),182,184,207,"['water', 'fighting']","['BUBBLE', 'MUD_SHOT', 'ROCK_SMASH', 'COUNTER']","['DYNAMIC_PUNCH', 'HYDRO_PUMP', 'ICE_PUNCH', 'SUBMISSION', 'POWER_UP_PUNCH', 'SCALD', 'ICY_WIND', 'FRUSTRATION']","['SUBMISSION', 'COUNTER']",nan,3.0,50000,True,FAMILY_POLIWAG,nan,poliwhirl_shadow,['shadow']
63,abra,Abra,195,82,93,"['psychic', 'none']","['CHARGE_BEAM', 'ZEN_HEADBUTT']","['PSYSHOCK', 'SHADOW_BALL', 'SIGNAL_BEAM', 'RETURN']",nan,nan,3.0,50000,True,FAMILY_ABRA,['kadabra'],,['shadoweligible']
63,abra_shadow,Abra (Shadow),195,82,93,"['psychic', 'none']","['CHARGE_BEAM', 'ZEN_HEADBUTT']","['PSYSHOCK', 'SHADOW_BALL', 'SIGNAL_BEAM', 'FRUSTRATION']",nan,nan,3.0,50000,True,FAMILY_ABRA,['kadabra_shadow'],,['shadow']
64,kadabra,Kadabra,232,117,120,"['psychic', 'none']","['CONFUSION', 'PSYCHO_CUT']","['DAZZLING_GLEAM', 'PSYBEAM', 'SHADOW_BALL', 'RETURN']",nan,nan,3.0,50000,True,FAMILY_ABRA,['alakazam'],abra,"['shadoweligible', 'include1500']"
64,kadabra_shadow,Kadabra (Shadow),232,117,120,"['psychic', 'none']","['CONFUSION', 'PSYCHO_CUT']","['DAZZLING_GLEAM', 'PSYBEAM', 'SHADOW_BALL', 'FRUSTRATION']",nan,nan,3.0,50000,True,FAMILY_ABRA,['alakazam_shadow'],abra_shadow,"['shadoweligible', 'shadow']"
65,alakazam,Alakazam,271,167,146,"['psychic', 'none']","['CONFUSION', 'PSYCHO_CUT', 'COUNTER']","['DAZZLING_GLEAM', 'FIRE_PUNCH', 'FOCUS_BLAST', 'FUTURE_SIGHT', 'PSYCHIC', 'SHADOW_BALL', 'RETURN']","['COUNTER', 'DAZZLING_GLEAM', 'PSYCHIC']",nan,3.0,50000,True,FAMILY_ABRA,nan,kadabra,['shadoweligible']
65,alakazam_mega,Alakazam (Mega),367,207,146,"['psychic', 'none']","['CONFUSION', 'PSYCHO_CUT', 'COUNTER']","['DAZZLING_GLEAM', 'FIRE_PUNCH', 'FOCUS_BLAST', 'FUTURE_SIGHT', 'PSYCHIC', 'SHADOW_BALL']","['COUNTER', 'DAZZLING_GLEAM', 'PSYCHIC']",nan,3.0,50000,True,,nan,,"['shadoweligible', 'mega']"
65,alakazam_shadow,Alakazam (Shadow),271,167,146,"['psychic', 'none']","['CONFUSION', 'PSYCHO_CUT', 'COUNTER']","['DAZZLING_GLEAM', 'FIRE_PUNCH', 'FOCUS_BLAST', 'FUTURE_SIGHT', 'PSYCHIC', 'SHADOW_BALL', 'FRUSTRATION']","['COUNTER', 'DAZZLING_GLEAM', 'PSYCHIC']",nan,3.0,50000,True,FAMILY_ABRA,nan,kadabra_shadow,['shadow']
66,machop,Machop,137,82,172,"['fighting', 'none']","['KARATE_CHOP', 'LOW_KICK', 'ROCK_SMASH']","['BRICK_BREAK', 'CROSS_CHOP', 'LOW_SWEEP', 'RETURN']",['LOW_KICK'],nan,3.0,50000,True,FAMILY_MACHOP,['machoke'],,['shadoweligible']
66,machop_shadow,Machop (Shadow),137,82,172,"['fighting', 'none']","['KARATE_CHOP', 'LOW_KICK', 'ROCK_SMASH']","['BRICK_BREAK', 'CROSS_CHOP', 'LOW_SWEEP', 'FRUSTRATION']",['LOW_KICK'],nan,3.0,50000,True,FAMILY_MACHOP,['machoke_shadow'],,['shadow']
67,machoke,Machoke,177,125,190,"['fighting', 'none']","['KARATE_CHOP', 'LOW_KICK']","['BRICK_BREAK', 'CROSS_CHOP', 'DYNAMIC_PUNCH', 'SUBMISSION', 'RETURN']",['CROSS_CHOP'],nan,3.0,50000,True,FAMILY_MACHOP,['machamp'],machop,['shadoweligible']
67,machoke_shadow,Machoke (Shadow),177,125,190,"['fighting', 'none']","['KARATE_CHOP', 'LOW_KICK']","['BRICK_BREAK', 'CROSS_CHOP', 'DYNAMIC_PUNCH', 'SUBMISSION', 'FRUSTRATION']",['CROSS_CHOP'],nan,3.0,50000,True,FAMILY_MACHOP,['machamp_shadow'],machop_shadow,['shadow']
68,machamp,Machamp,234,159,207,"['fighting', 'none']","['BULLET_PUNCH', 'COUNTER', 'KARATE_CHOP']","['CLOSE_COMBAT', 'CROSS_CHOP', 'DYNAMIC_PUNCH', 'HEAVY_SLAM', 'ROCK_SLIDE', 'STONE_EDGE', 'SUBMISSION', 'PAYBACK', 'RETURN']","['KARATE_CHOP', 'STONE_EDGE', 'SUBMISSION', 'PAYBACK']",nan,3.0,50000,True,FAMILY_MACHOP,nan,machoke,['shadoweligible']
68,machamp_shadow,Machamp (Shadow),234,159,207,"['fighting', 'none']","['BULLET_PUNCH', 'COUNTER', 'KARATE_CHOP']","['CLOSE_COMBAT', 'CROSS_CHOP', 'DYNAMIC_PUNCH', 'HEAVY_SLAM', 'ROCK_SLIDE', 'STONE_EDGE', 'SUBMISSION', 'PAYBACK', 'FRUSTRATION']","['KARATE_CHOP', 'STONE_EDGE', 'SUBMISSION', 'PAYBACK']",nan,3.0,50000,True,FAMILY_MACHOP,nan,machoke_shadow,['shadow']
69,bellsprout,Bellsprout,139,61,137,"['grass', 'poison']","['ACID', 'VINE_WHIP']","['POWER_WHIP', 'SLUDGE_BOMB', 'WRAP', 'RETURN']",nan,nan,3.0,50000,True,FAMILY_BELLSPROUT,['weepinbell'],,['shadoweligible']
