dex_parent,pokemon_id_parent,pokemon_parent,dex_child,pokemon_id_child,pokemon_child,is_self
476,probopass,Probopass,476,probopass,Probopass,True
476,probopass_shadow,Probopass (Shadow),476,probopass_shadow,Probopass (Shadow),True
477,dusknoir,Dusknoir,477,dusknoir,Dusknoir,True
477,dusknoir_shadow,Dusknoir (Shadow),477,dusknoir_shadow,Dusknoir (Shadow),True
478,froslass,Froslass,478,froslass,Froslass,True
478,froslass_shadow,Froslass (Shadow),478,froslass_shadow,Froslass (Shadow),True
479,rotom,Rotom,479,rotom,Rotom,True
479,rotom_fan,Rotom (Fan),479,rotom_fan,Rotom (Fan),True
479,rotom_frost,Rotom (Frost),479,rotom_frost,Rotom (Frost),True
479,rotom_heat,Rotom (Heat),479,rotom_heat,Rotom (Heat),True
479,rotom_mow,Rotom (Mow),479,rotom_mow,Rotom (Mow),True
479,rotom_wash,Rotom (Wash),479,rotom_wash,Rotom (Wash),True
480,uxie,Uxie,480,uxie,Uxie,True
481,mesprit,Mesprit,481,mesprit,Mesprit,True
482,azelf,Azelf,482,azelf,Azelf,True
483,dialga,Dialga,483,dialga,Dialga,True
483,dialga_origin,Dialga (Origin),483,dialga_origin,Dialga (Origin),True
484,palkia,Palkia,484,palkia,Palkia,True
484,palkia_origin,Palkia (Origin),484,palkia_origin,Palkia (Origin),True
484,palkia_shadow,Palkia (Shadow),484,palkia_shadow,Palkia (Shadow),True
485,heatran,Heatran,485,heatran,Heatran,True
485,heatran_shadow,Heatran (Shadow),485,heatran_shadow,Heatran (Shadow),True
486,regigigas,Regigigas,486,regigigas,Regigigas,True
486,regigigas_shadow,Regigigas (Shadow),486,regigigas_shadow,Regigigas (Shadow),True
487,giratina_altered,Giratina (Altered),487,giratina_altered,Giratina (Altered),True
487,giratina_origin,Giratina (Origin),487,giratina_origin,Giratina (Origin),True
488,cresselia,Cresselia,488,cresselia,Cresselia,True
488,cresselia_shadow,Cresselia (Shadow),488,cresselia_shadow,Cresselia (Shadow),True
489,phione,Phione,489,phione,Phione,True
489,phione,Phione,490,manaphy,Manaphy,False
490,manaphy,Manaphy,490,manaphy,Manaphy,True
491,darkrai,Darkrai,491,darkrai,Darkrai,True
492,shaymin_land,Shaymin (Land),492,shaymin_land,Shaymin (Land),True
492,shaymin_sky,Shaymin (Sky),492,shaymin_sky,Shaymin (Sky),True
493,arceus,Arceus,493,arceus,Arceus,True
493,arceus_bug,Arceus (Bug),493,arceus_bug,Arceus (Bug),True
493,arceus_dark,Arceus (Dark),493,arceus_dark,Arceus (Dark),True
493,arceus_dragon,Arceus (Dragon),493,arceus_dragon,Arceus (Dragon),True
493,arceus_electric,Arceus (Electric),493,arceus_electric,Arceus (Electric),True
493,arceus_fairy,Arceus (Fairy),493,arceus_fairy,Arceus (Fairy),True
493,arceus_fighting,Arceus (Fighting),493,arceus_fighting,Arceus (Fighting),True
493,arceus_fire,Arceus (Fire),493,arceus_fire,Arceus (Fire),True
493,arceus_flying,Arceus (Flying),493,arceus_flying,Arceus (Flying),True
493,arceus_ghost,Arceus (Ghost),493,arceus_ghost,Arceus (Ghost),True
493,arceus_grass,Arceus (Grass),493,arceus_grass,Arceus (Grass),True
493,arceus_ground,Arceus (Ground),493,arceus_ground,Arceus (Ground),True
493,arceus_ice,Arceus (Ice),493,arceus_ice,Arceus (Ice),True
493,arceus_poison,Arceus (Poison),493,arceus_poison,Arceus (Poison),True
493,arceus_psychic,Arceus (Psychic),493,arceus_psychic,Arceus (Psychic),True
493,arceus_rock,Arceus (Rock),493,arceus_rock,Arceus (Rock),True
493,arceus_steel,Arceus (Steel),493,arceus_steel,Arceus (Steel),True
493,arceus_water,Arceus (Water),493,arceus_water,Arceus (Water),True
494,victini,Victini,494,victini,Victini,True
495,snivy,Snivy,495,snivy,Snivy,True
495,snivy,Snivy,496,servine,Servine,False
495,snivy,Snivy,497,serperior,Serperior,False
495,snivy_shadow,Snivy (Shadow),495,snivy_shadow,Snivy (Shadow),True
495,snivy_shadow,Snivy (Shadow),496,servine_shadow,Servine (Shadow),False
495,snivy_shadow,Snivy (Shadow),497,serperior_shadow,Serperior (Shadow),False
496,servine,Servine,496,servine,Servine,True
496,servine,Servine,497,serperior,Serperior,False
496,servine_shadow,Servine (Shadow),496,servine_shadow,Servine (Shadow),True
496,servine_shadow,Servine (Shadow),497,serperior_shadow,Serperior (Shadow),False
497,serperior,Serperior,497,serperior,Serperior,True
497,serperior_shadow,Serperior (Shadow),497,serperior_shadow,Serperior (Shadow),True
498,tepig,Tepig,498,tepig,Tepig,True
498,tepig,Tepig,499,pignite,Pignite,False
498,tepig,Tepig,500,emboar,Emboar,False
498,tepig_shadow,Tepig (Shadow),498,tepig_shadow,Tepig (Shadow),True
498,tepig_shadow,Tepig (Shadow),499,pignite_shadow,Pignite (Shadow),False
498,tepig_shadow,Tepig (Shadow),500,emboar_shadow,Emboar (Shadow),False
499,pignite,Pignite,499,pignite,Pignite,True
499,pignite,Pignite,500,emboar,Emboar,False
499,pignite_shadow,Pignite (Shadow),499,pignite_shadow,Pignite (Shadow),True
499,pignite_shadow,Pignite (Shadow),500,emboar_shadow,Emboar (Shadow),False
500,emboar,Emboar,500,emboar,Emboar,True
500,emboar_shadow,Emboar (Shadow),500,emboar_shadow,Emboar (Shadow),True
501,oshawott,Oshawott,501,oshawott,Oshawott,True
501,oshawott,Oshawott,502,dewott,Dewott,False
501,oshawott,Oshawott,503,samurott,Samurott,False
501,oshawott,Oshawott,503,samurott_hisuian,Samurott (Hisuian),False
501,oshawott_shadow,Oshawott (Shadow),501,oshawott_shadow,Oshawott (Shadow),True
501,oshawott_shadow,Oshawott (Shadow),502,dewott_shadow,Dewott (Shadow),False
501,oshawott_shadow,Oshawott (Shadow),503,samurott_shadow,Samurott (Shadow),False
502,dewott,Dewott,502,dewott,Dewott,True
502,dewott,Dewott,503,samurott,Samurott,False
502,dewott,Dewott,503,samurott_hisuian,Samurott (Hisuian),False
502,dewott_shadow,Dewott (Shadow),502,dewott_shadow,Dewott (Shadow),True
502,dewott_shadow,Dewott (Shadow),503,samurott_shadow,Samurott (Shadow),False
503,samurott,Samurott,503,samurott,Samurott,True
503,samurott_hisuian,Samurott (Hisuian),503,samurott_hisuian,Samurott (Hisuian),True
503,samurott_shadow,Samurott (Shadow),503,samurott_shadow,Samurott (Shadow),True
504,patrat,Patrat,504,patrat,Patrat,True
504,patrat,Patrat,505,watchog,Watchog,False
504,patrat_shadow,Patrat (Shadow),504,patrat_shadow,Patrat (Shadow),True
504,patrat_shadow,Patrat (Shadow),505,watchog_shadow,Watchog (Shadow),False
505,watchog,Watchog,505,watchog,Watchog,True
505,watchog_shadow,Watchog (Shadow),505,watchog_shadow,Watchog (Shadow),True
506,lillipup,Lillipup,506,lillipup,Lillipup,True
506,lillipup,Lillipup,507,herdier,Herdier,False
506,lillipup,Lillipup,508,stoutland,Stoutland,False
507,herdier,Herdier,507,herdier,Herdier,True
507,herdier,Herdier,508,stoutland,Stoutland,False
508,stoutland,Stoutland,508,stoutland,Stoutland,True
509,purrloin,Purrloin,509,purrloin,Purrloin,True
509,purrloin,Purrloin,510,liepard,Liepard,False
509,purrloin_shadow,Purrloin (Shadow),509,purrloin_shadow,Purrloin (Shadow),True
509,purrloin_shadow,Purrloin (Shadow),510,liepard_shadow,Liepard (Shadow),False
510,liepard,Liepard,510,liepard,Liepard,True
510,liepard_shadow,Liepard (Shadow),510,liepard_shadow,Liepard (Shadow),True
511,pansage,Pansage,511,pansage,Pansage,True
511,pansage,Pansage,512,simisage,Simisage,False
512,simisage,Simisage,512,simisage,Simisage,True
513,pansear,Pansear,513,pansear,Pansear,True
513,pansear,Pansear,514,simisear,Simisear,False
514,simisear,Simisear,514,simisear,Simisear,True
515,panpour,Panpour,515,panpour,Panpour,True
515,panpour,Panpour,516,simipour,Simipour,False
516,simipour,Simipour,516,simipour,Simipour,True
517,munna,Munna,517,munna,Munna,True
517,munna,Munna,518,musharna,Musharna,False
518,musharna,Musharna,518,musharna,Musharna,True
519,pidove,Pidove,519,pidove,Pidove,True
519,pidove,Pidove,520,tranquill,Tranquill,False
519,pidove,Pidove,521,unfezant,Unfezant,False
519,pidove_shadow,Pidove (Shadow),519,pidove_shadow,Pidove (Shadow),True
519,pidove_shadow,Pidove (Shadow),520,tranquill_shadow,Tranquill (Shadow),False
519,pidove_shadow,Pidove (Shadow),521,unfezant_shadow,Unfezant (Shadow),False
520,tranquill,Tranquill,520,tranquill,Tranquill,True
520,tranquill,Tranquill,521,unfezant,Unfezant,False
520,tranquill_shadow,Tranquill (Shadow),520,tranquill_shadow,Tranquill (Shadow),True
520,tranquill_shadow,Tranquill (Shadow),521,unfezant_shadow,Unfezant (Shadow),False
521,unfezant,Unfezant,521,unfezant,Unfezant,True
521,unfezant_shadow,Unfezant (Shadow),521,unfezant_shadow,Unfezant (Shadow),True
522,blitzle,Blitzle,522,blitzle,Blitzle,True
522,blitzle,Blitzle,523,zebstrika,Zebstrika,False
522,blitzle_shadow,Blitzle (Shadow),522,blitzle_shadow,Blitzle (Shadow),True
522,blitzle_shadow,Blitzle (Shadow),523,zebstrika_shadow,Zebstrika (Shadow),False
523,zebstrika,Zebstrika,523,zebstrika,Zebstrika,True
523,zebstrika_shadow,Zebstrika (Shadow),523,zebstrika_shadow,Zebstrika (Shadow),True
524,roggenrola,Roggenrola,524,roggenrola,Roggenrola,True
524,roggenrola,Roggenrola,525,boldore,Boldore,False
524,roggenrola,Roggenrola,526,gigalith,Gigalith,False
524,roggenrola_shadow,Roggenrola (Shadow),524,roggenrola_shadow,Roggenrola (Shadow),True
524,roggenrola_shadow,Roggenrola (Shadow),525,boldore_shadow,Boldore (Shadow),False
524,roggenrola_shadow,Roggenrola (Shadow),526,gigalith_shadow,Gigalith (Shadow),False
525,boldore,Boldore,525,boldore,Boldore,True
525,boldore,Boldore,526,gigalith,Gigalith,False
525,boldore_shadow,Boldore (Shadow),525,boldore_shadow,Boldore (Shadow),True
525,boldore_shadow,Boldore (Shadow),526,gigalith_shadow,Gigalith (Shadow),False
526,gigalith,Gigalith,526,gigalith,Gigalith,True
526,gigalith_shadow,Gigalith (Shadow),526,gigalith_shadow,Gigalith (Shadow),True
527,woobat,Woobat,527,woobat,Woobat,True
527,woobat,Woobat,528,swoobat,Swoobat,False
528,swoobat,Swoobat,528,swoobat,Swoobat,True
529,drilbur,Drilbur,529,drilbur,Drilbur,True
529,drilbur,Drilbur,530,excadrill,Excadrill,False
529,drilbur_shadow,Drilbur (Shadow),529,drilbur_shadow,Drilbur (Shadow),True
529,drilbur_shadow,Drilbur (Shadow),530,excadrill_shadow,Excadrill (Shadow),False
530,excadrill,Excadrill,530,excadrill,Excadrill,True
530,excadrill_shadow,Excadrill (Shadow),530,excadrill_shadow,Excadrill (Shadow),True
531,audino,Audino,531,audino,Audino,True
532,timburr,Timburr,532,timburr,Timburr,True
532,timburr,Timburr,533,gurdurr,Gurdurr,False
532,timburr,Timburr,534,conkeldurr,Conkeldurr,False
532,timburr_shadow,Timburr (Shadow),532,timburr_shadow,Timburr (Shadow),True
532,timburr_shadow,Timburr (Shadow),533,gurdurr_shadow,Gurdurr (Shadow),False
532,timburr_shadow,Timburr (Shadow),534,conkeldurr_shadow,Conkeldurr (Shadow),False
533,gurdurr,Gurdurr,533,gurdurr,Gurdurr,True
533,gurdurr,Gurdurr,534,conkeldurr,Conkeldurr,False
533,gurdurr_shadow,Gurdurr (Shadow),533,gurdurr_shadow,Gurdurr (Shadow),True
533,gurdurr_shadow,Gurdurr (Shadow),534,conkeldurr_shadow,Conkeldurr (Shadow),False
534,conkeldurr,Conkeldurr,534,conkeldurr,Conkeldurr,True
534,conkeldurr_shadow,Conkeldurr (Shadow),534,conkeldurr_shadow,Conkeldurr (Shadow),True
535,tympole,Tympole,535,tympole,Tympole,True
535,tympole,Tympole,536,palpitoad,Palpitoad,False
535,tympole,Tympole,537,seismitoad,Seismitoad,False
536,palpitoad,Palpitoad,536,palpitoad,Palpitoad,True
536,palpitoad,Palpitoad,537,seismitoad,Seismitoad,False
537,seismitoad,Seismitoad,537,seismitoad,Seismitoad,True
538,throh,Throh,538,throh,Throh,True
538,throh_shadow,Throh (Shadow),538,throh_shadow,Throh (Shadow),True
539,sawk,Sawk,539,sawk,Sawk,True
539,sawk_shadow,Sawk (Shadow),539,sawk_shadow,Sawk (Shadow),True
540,sewaddle,Sewaddle,540,sewaddle,Sewaddle,True
540,sewaddle,Sewaddle,541,swadloon,Swadloon,False
540,sewaddle,Sewaddle,542,leavanny,Leavanny,False
541,swadloon,Swadloon,541,swadloon,Swadloon,True
541,swadloon,Swadloon,542,leavanny,Leavanny,False
542,leavanny,Leavanny,542,leavanny,Leavanny,True
543,venipede,Venipede,543,venipede,Venipede,True
543,venipede,Venipede,544,whirlipede,Whirlipede,False
543,venipede,Venipede,545,scolipede,Scolipede,False
543,venipede_shadow,Venipede (Shadow),543,venipede_shadow,Venipede (Shadow),True
543,venipede_shadow,Venipede (Shadow),544,whirlipede_shadow,Whirlipede (Shadow),False
543,venipede_shadow,Venipede (Shadow),545,scolipede_shadow,Scolipede (Shadow),False
544,whirlipede,Whirlipede,544,whirlipede,Whirlipede,True
544,whirlipede,Whirlipede,545,scolipede,Scolipede,False
544,whirlipede_shadow,Whirlipede (Shadow),544,whirlipede_shadow,Whirlipede (Shadow),True
544,whirlipede_shadow,Whirlipede (Shadow),545,scolipede_shadow,Scolipede (Shadow),False
545,scolipede,Scolipede,545,scolipede,Scolipede,True
545,scolipede_shadow,Scolipede (Shadow),545,scolipede_shadow,Scolipede (Shadow),True
546,cottonee,Cottonee,546,cottonee,Cottonee,True
546,cottonee,Cottonee,547,whimsicott,Whimsicott,False
547,whimsicott,Whimsicott,547,whimsicott,Whimsicott,True
548,petilil,Petilil,548,petilil,Petilil,True
548,petilil,Petilil,549,lilligant,Lilligant,False
549,lilligant,Lilligant,549,lilligant,Lilligant,True
550,basculin,Basculin,550,basculin,Basculin,True
550,basculin,Basculin,902,basculegion_female,Basculegion (Female),False
550,basculin,Basculin,902,basculegion_male,Basculegion (Male),False
551,sandile,Sandile,551,sandile,Sandile,True
551,sandile,Sandile,552,krokorok,Krokorok,False
551,sandile,Sandile,553,krookodile,Krookodile,False
552,krokorok,Krokorok,552,krokorok,Krokorok,True
552,krokorok,Krokorok,553,krookodile,Krookodile,False
553,krookodile,Krookodile,553,krookodile,Krookodile,True
554,darumaka,Darumaka,554,darumaka,Darumaka,True
554,darumaka,Darumaka,555,darmanitan_galarian_standard,Darmanitan (Galarian),False
554,darumaka,Darumaka,555,darmanitan_galarian_zen,Darmanitan (Galarian Zen),False
554,darumaka,Darumaka,555,darmanitan_standard,Darmanitan (Standard),False
554,darumaka,Darumaka,555,darmanitan_zen,Darmanitan (Zen),False
554,darumaka_galarian,Darumaka (Galarian),554,darumaka_galarian,Darumaka (Galarian),True
554,darumaka_shadow,Darumaka (Shadow),554,darumaka_shadow,Darumaka (Shadow),True
554,darumaka_shadow,Darumaka (Shadow),555,darmanitan_standard_shadow,Darmanitan (Standard) (Shadow),False
555,darmanitan_galarian_standard,Darmanitan (Galarian),555,darmanitan_galarian_standard,Darmanitan (Galarian),True
555,darmanitan_galarian_zen,Darmanitan (Galarian Zen),555,darmanitan_galarian_zen,Darmanitan (Galarian Zen),True
555,darmanitan_standard,Darmanitan (Standard),555,darmanitan_standard,Darmanitan (Standard),True
555,darmanitan_standard_shadow,Darmanitan (Standard) (Shadow),555,darmanitan_standard_shadow,Darmanitan (Standard) (Shadow),True
555,darmanitan_zen,Darmanitan (Zen),555,darmanitan_zen,Darmanitan (Zen),True
556,maractus,Maractus,556,maractus,Maractus,True
557,dwebble,Dwebble,557,dwebble,Dwebble,True
557,dwebble,Dwebble,558,crustle,Crustle,False
557,dwebble_shadow,Dwebble (Shadow),557,dwebble_shadow,Dwebble (Shadow),True
557,dwebble_shadow,Dwebble (Shadow),558,crustle_shadow,Crustle (Shadow),False
558,crustle,Crustle,558,crustle,Crustle,True
558,crustle_shadow,Crustle (Shadow),558,crustle_shadow,Crustle (Shadow),True
559,scraggy,Scraggy,559,scraggy,Scraggy,True
559,scraggy,Scraggy,560,scrafty,Scrafty,False
560,scrafty,Scrafty,560,scrafty,Scrafty,True
561,sigilyph,Sigilyph,561,sigilyph,Sigilyph,True
562,yamask,Yamask,562,yamask,Yamask,True
562,yamask,Yamask,563,cofagrigus,Cofagrigus,False
562,yamask_galarian,Yamask (Galarian),562,yamask_galarian,Yamask (Galarian),True
562,yamask_galarian,Yamask (Galarian),867,runerigus,Runerigus,False
563,cofagrigus,Cofagrigus,563,cofagrigus,Cofagrigus,True
564,tirtouga,Tirtouga,564,tirtouga,Tirtouga,True
564,tirtouga,Tirtouga,565,carracosta,Carracosta,False
564,tirtouga_shadow,Tirtouga (Shadow),564,tirtouga_shadow,Tirtouga (Shadow),True
564,tirtouga_shadow,Tirtouga (Shadow),565,carracosta_shadow,Carracosta (Shadow),False
565,carracosta,Carracosta,565,carracosta,Carracosta,True
565,carracosta_shadow,Carracosta (Shadow),565,carracosta_shadow,Carracosta (Shadow),True
566,archen,Archen,566,archen,Archen,True
566,archen,Archen,567,archeops,Archeops,False
566,archen_shadow,Archen (Shadow),566,archen_shadow,Archen (Shadow),True
566,archen_shadow,Archen (Shadow),567,archeops_shadow,Archeops (Shadow),False
567,archeops,Archeops,567,archeops,Archeops,True
567,archeops_shadow,Archeops (Shadow),567,archeops_shadow,Archeops (Shadow),True
568,trubbish,Trubbish,568,trubbish,Trubbish,True
568,trubbish,Trubbish,569,garbodor,Garbodor,False
568,trubbish_shadow,Trubbish (Shadow),568,trubbish_shadow,Trubbish (Shadow),True
568,trubbish_shadow,Trubbish (Shadow),569,garbodor_shadow,Garbodor (Shadow),False
569,garbodor,Garbodor,569,garbodor,Garbodor,True
569,garbodor_shadow,Garbodor (Shadow),569,garbodor_shadow,Garbodor (Shadow),True
570,zorua,Zorua,570,zorua,Zorua,True
570,zorua,Zorua,571,zoroark,Zoroark,False
571,zoroark,Zoroark,571,zoroark,Zoroark,True
572,minccino,Minccino,572,minccino,Minccino,True
572,minccino,Minccino,573,cinccino,Cinccino,False
573,cinccino,Cinccino,573,cinccino,Cinccino,True
574,gothita,Gothita,574,gothita,Gothita,True
574,gothita,Gothita,575,gothorita,Gothorita,False
574,gothita,Gothita,576,gothitelle,Gothitelle,False
574,gothita_shadow,Gothita (Shadow),574,gothita_shadow,Gothita (Shadow),True
574,gothita_shadow,Gothita (Shadow),575,gothorita_shadow,Gothorita (Shadow),False
574,gothita_shadow,Gothita (Shadow),576,gothitelle_shadow,Gothitelle (Shadow),False
575,gothorita,Gothorita,575,gothorita,Gothorita,True
575,gothorita,Gothorita,576,gothitelle,Gothitelle,False
575,gothorita_shadow,Gothorita (Shadow),575,gothorita_shadow,Gothorita (Shadow),True
575,gothorita_shadow,Gothorita (Shadow),576,gothitelle_shadow,Gothitelle (Shadow),False
576,gothitelle,Gothitelle,576,gothitelle,Gothitelle,True
576,gothitelle_shadow,Gothitelle (Shadow),576,gothitelle_shadow,Gothitelle (Shadow),True
577,solosis,Solosis,577,solosis,Solosis,True
577,solosis,Solosis,578,duosion,Duosion,False
577,solosis,Solosis,579,reuniclus,Reuniclus,False
577,solosis_shadow,Solosis (Shadow),577,solosis_shadow,Solosis (Shadow),True
577,solosis_shadow,Solosis (Shadow),578,duosion_shadow,Duosion (Shadow),False
577,solosis_shadow,Solosis (Shadow),579,reuniclus_shadow,Reuniclus (Shadow),False
578,duosion,Duosion,578,duosion,Duosion,True
578,duosion,Duosion,579,reuniclus,Reuniclus,False
578,duosion_shadow,Duosion (Shadow),578,duosion_shadow,Duosion (Shadow),True
578,duosion_shadow,Duosion (Shadow),579,reuniclus_shadow,Reuniclus (Shadow),False
579,reuniclus,Reuniclus,579,reuniclus,Reuniclus,True
579,reuniclus_shadow,Reuniclus (Shadow),579,reuniclus_shadow,Reuniclus (Shadow),True
580,ducklett,Ducklett,580,ducklett,Ducklett,True
580,ducklett,Ducklett,581,swanna,Swanna,False
580,ducklett_shadow,Ducklett (Shadow),580,ducklett_shadow,Ducklett (Shadow),True
580,ducklett_shadow,Ducklett (Shadow),581,swanna_shadow,Swanna (Shadow),False
581,swanna,Swanna,581,swanna,Swanna,True
581,swanna_shadow,Swanna (Shadow),581,swanna_shadow,Swanna (Shadow),True
582,vanillite,Vanillite,582,vanillite,Vanillite,True
582,vanillite,Vanillite,583,vanillish,Vanillish,False
582,vanillite,Vanillite,584,vanilluxe,Vanilluxe,False
583,vanillish,Vanillish,583,vanillish,Vanillish,True
583,vanillish,Vanillish,584,vanilluxe,Vanilluxe,False
584,vanilluxe,Vanilluxe,584,vanilluxe,Vanilluxe,True
585,deerling,Deerling,585,deerling,Deerling,True
585,deerling,Deerling,586,sawsbuck,Sawsbuck,False
586,sawsbuck,Sawsbuck,586,sawsbuck,Sawsbuck,True
587,emolga,Emolga,587,emolga,Emolga,True
588,karrablast,Karrablast,588,karrablast,Karrablast,True
588,karrablast,Karrablast,589,escavalier,Escavalier,False
588,karrablast_shadow,Karrablast (Shadow),588,karrablast_shadow,Karrablast (Shadow),True
588,karrablast_shadow,Karrablast (Shadow),589,escavalier_shadow,Escavalier (Shadow),False
589,escavalier,Escavalier,589,escavalier,Escavalier,True
589,escavalier_shadow,Escavalier (Shadow),589,escavalier_shadow,Escavalier (Shadow),True
590,foongus,Foongus,590,foongus,Foongus,True
590,foongus,Foongus,591,amoonguss,Amoonguss,False
590,foongus_shadow,Foongus (Shadow),590,foongus_shadow,Foongus (Shadow),True
590,foongus_shadow,Foongus (Shadow),591,amoonguss_shadow,Amoonguss (Shadow),False
591,amoonguss,Amoonguss,591,amoonguss,Amoonguss,True
591,amoonguss_shadow,Amoonguss (Shadow),591,amoonguss_shadow,Amoonguss (Shadow),True
592,frillish,Frillish,592,frillish,Frillish,True
592,frillish,Frillish,593,jellicent,Jellicent,False
593,jellicent,Jellicent,593,jellicent,Jellicent,True
594,alomomola,Alomomola,594,alomomola,Alomomola,True
595,joltik,Joltik,595,joltik,Joltik,True
595,joltik,Joltik,596,galvantula,Galvantula,False
595,joltik_shadow,Joltik (Shadow),595,joltik_shadow,Joltik (Shadow),True
595,joltik_shadow,Joltik (Shadow),596,galvantula_shadow,Galvantula (Shadow),False
596,galvantula,Galvantula,596,galvantula,Galvantula,True
596,galvantula_shadow,Galvantula (Shadow),596,galvantula_shadow,Galvantula (Shadow),True
597,ferroseed,Ferroseed,597,ferroseed,Ferroseed,True
597,ferroseed,Ferroseed,598,ferrothorn,Ferrothorn,False
597,ferroseed_shadow,Ferroseed (Shadow),597,ferroseed_shadow,Ferroseed (Shadow),True
597,ferroseed_shadow,Ferroseed (Shadow),598,ferrothorn_shadow,Ferrothorn (Shadow),False
598,ferrothorn,Ferrothorn,598,ferrothorn,Ferrothorn,True
598,ferrothorn_shadow,Ferrothorn (Shadow),598,ferrothorn_shadow,Ferrothorn (Shadow),True
599,klink,Klink,599,klink,Klink,True
599,klink,Klink,600,klang,Klang,False
599,klink,Klink,601,klinklang,Klinklang,False
600,klang,Klang,600,klang,Klang,True
600,klang,Klang,601,klinklang,Klinklang,False
601,klinklang,Klinklang,601,klinklang,Klinklang,True
602,tynamo,Tynamo,602,tynamo,Tynamo,True
602,tynamo,Tynamo,603,eelektrik,Eelektrik,False
602,tynamo,Tynamo,604,eelektross,Eelektross,False
603,eelektrik,Eelektrik,603,eelektrik,Eelektrik,True
603,eelektrik,Eelektrik,604,eelektross,Eelektross,False
604,eelektross,Eelektross,604,eelektross,Eelektross,True
605,elgyem,Elgyem,605,elgyem,Elgyem,True
605,elgyem,Elgyem,606,beheeyem,Beheeyem,False
606,beheeyem,Beheeyem,606,beheeyem,Beheeyem,True
607,litwick,Litwick,607,litwick,Litwick,True
607,litwick,Litwick,608,lampent,Lampent,False
607,litwick,Litwick,609,chandelure,Chandelure,False
607,litwick_shadow,Litwick (Shadow),607,litwick_shadow,Litwick (Shadow),True
607,litwick_shadow,Litwick (Shadow),608,lampent_shadow,Lampent (Shadow),False
607,litwick_shadow,Litwick (Shadow),609,chandelure_shadow,Chandelure (Shadow),False
608,lampent,Lampent,608,lampent,Lampent,True
608,lampent,Lampent,609,chandelure,Chandelure,False
608,lampent_shadow,Lampent (Shadow),608,lampent_shadow,Lampent (Shadow),True
608,lampent_shadow,Lampent (Shadow),609,chandelure_shadow,Chandelure (Shadow),False
609,chandelure,Chandelure,609,chandelure,Chandelure,True
609,chandelure_shadow,Chandelure (Shadow),609,chandelure_shadow,Chandelure (Shadow),True
610,axew,Axew,610,axew,Axew,True
610,axew,Axew,611,fraxure,Fraxure,False
610,axew,Axew,612,haxorus,Haxorus,False
611,fraxure,Fraxure,611,fraxure,Fraxure,True
611,fraxure,Fraxure,612,haxorus,Haxorus,False
612,haxorus,Haxorus,612,haxorus,Haxorus,True
613,cubchoo,Cubchoo,613,cubchoo,Cubchoo,True
613,cubchoo,Cubchoo,614,beartic,Beartic,False
614,beartic,Beartic,614,beartic,Beartic,True
615,cryogonal,Cryogonal,615,cryogonal,Cryogonal,True
616,shelmet,Shelmet,616,shelmet,Shelmet,True
616,shelmet,Shelmet,617,accelgor,Accelgor,False
616,shelmet_shadow,Shelmet (Shadow),616,shelmet_shadow,Shelmet (Shadow),True
616,shelmet_shadow,Shelmet (Shadow),617,accelgor_shadow,Accelgor (Shadow),False
617,accelgor,Accelgor,617,accelgor,Accelgor,True
617,accelgor_shadow,Accelgor (Shadow),617,accelgor_shadow,Accelgor (Shadow),True
618,stunfisk,Stunfisk,618,stunfisk,Stunfisk,True
618,stunfisk_galarian,Stunfisk (Galarian),618,stunfisk_galarian,Stunfisk (Galarian),True
619,mienfoo,Mienfoo,619,mienfoo,Mienfoo,True
619,mienfoo,Mienfoo,620,mienshao,Mienshao,False
620,mienshao,Mienshao,620,mienshao,Mienshao,True
621,druddigon,Druddigon,621,druddigon,Druddigon,True
622,golett,Golett,622,golett,Golett,True
622,golett,Golett,623,golurk,Golurk,False
622,golett_shadow,Golett (Shadow),622,golett_shadow,Golett (Shadow),True
622,golett_shadow,Golett (Shadow),623,golurk_shadow,Golurk (Shadow),False
623,golurk,Golurk,623,golurk,Golurk,True
623,golurk_shadow,Golurk (Shadow),623,golurk_shadow,Golurk (Shadow),True
624,pawniard,Pawniard,624,pawniard,Pawniard,True
624,pawniard,Pawniard,625,bisharp,Bisharp,False
624,pawniard,Pawniard,983,kingambit,Kingambit,False
625,bisharp,Bisharp,625,bisharp,Bisharp,True
625,bisharp,Bisharp,983,kingambit,Kingambit,False
626,bouffalant,Bouffalant,626,bouffalant,Bouffalant,True
627,rufflet,Rufflet,627,rufflet,Rufflet,True
627,rufflet,Rufflet,628,braviary,Braviary,False
627,rufflet,Rufflet,628,braviary_hisuian,Braviary (Hisuian),False
628,braviary,Braviary,628,braviary,Braviary,True
628,braviary_hisuian,Braviary (Hisuian),628,braviary_hisuian,Braviary (Hisuian),True
629,vullaby,Vullaby,629,vullaby,Vullaby,True
629,vullaby,Vullaby,630,mandibuzz,Mandibuzz,False
630,mandibuzz,Mandibuzz,630,mandibuzz,Mandibuzz,True
631,heatmor,Heatmor,631,heatmor,Heatmor,True
632,durant,Durant,632,durant,Durant,True
633,deino,Deino,633,deino,Deino,True
633,deino,Deino,634,zweilous,Zweilous,False
633,deino,Deino,635,hydreigon,Hydreigon,False
634,zweilous,Zweilous,634,zweilous,Zweilous,True
634,zweilous,Zweilous,635,hydreigon,Hydreigon,False
635,hydreigon,Hydreigon,635,hydreigon,Hydreigon,True
636,larvesta,Larvesta,636,larvesta,Larvesta,True
636,larvesta,Larvesta,637,volcarona,Volcarona,False
